Check failed for (fp32): x = -6.283185; diff = 1.905813e+07; -1000/1000
Check failed for (fp32): x = 5.409823; diff = 2.026558e-06; 861/1000
Check failed for (fp32): x = 5.416106; diff = 1.549721e-06; 862/1000
Check failed for (fp32): x = 5.422389; diff = 3.457069e-06; 863/1000
Check failed for (fp32): x = 5.428672; diff = 1.549721e-06; 864/1000
Check failed for (fp32): x = 5.434956; diff = 1.192093e-07; 865/1000
Check failed for (fp32): x = 5.441238; diff = 3.576279e-07; 866/1000
Check failed for (fp32): x = 5.447522; diff = 1.311302e-06; 867/1000
Check failed for (fp32): x = 5.453805; diff = 2.741814e-06; 868/1000
Check failed for (fp32): x = 5.460088; diff = 1.192093e-06; 869/1000
Check failed for (fp32): x = 5.466372; diff = 1.192093e-07; 870/1000
Check failed for (fp32): x = 5.472654; diff = 2.384186e-07; 871/1000
Check failed for (fp32): x = 5.478938; diff = 1.192093e-06; 872/1000
Check failed for (fp32): x = 5.485221; diff = 2.145767e-06; 873/1000
Check failed for (fp32): x = 5.491504; diff = 1.072884e-06; 874/1000
Check failed for (fp32): x = 5.497787; diff = 1.192093e-07; 875/1000
Check failed for (fp32): x = 5.50407; diff = 3.576279e-07; 876/1000
Check failed for (fp32): x = 5.510354; diff = 1.072884e-06; 877/1000
Check failed for (fp32): x = 5.516637; diff = 1.609325e-06; 878/1000
Check failed for (fp32): x = 5.52292; diff = 8.34465e-07; 879/1000
Check failed for (fp32): x = 5.529203; diff = 5.960464e-08; 880/1000
Check failed for (fp32): x = 5.535486; diff = 1.192093e-07; 881/1000
Check failed for (fp32): x = 5.54177; diff = 1.549721e-06; 882/1000
Check failed for (fp32): x = 5.548053; diff = 1.430511e-06; 883/1000
Check failed for (fp32): x = 5.554336; diff = 6.556511e-07; 884/1000
Check failed for (fp32): x = 5.560619; diff = 6.556511e-07; 885/1000
Check failed for (fp32): x = 5.566902; diff = 5.960464e-08; 886/1000
Check failed for (fp32): x = 5.573185; diff = 5.364418e-07; 887/1000
Check failed for (fp32): x = 5.579469; diff = 1.251698e-06; 888/1000
Check failed for (fp32): x = 5.585752; diff = 5.960464e-07; 889/1000
Check failed for (fp32): x = 5.592035; diff = 6.556511e-07; 890/1000
Check failed for (fp32): x = 5.598318; diff = 1.192093e-07; 891/1000
Check failed for (fp32): x = 5.604601; diff = 7.152557e-07; 892/1000
Check failed for (fp32): x = 5.610885; diff = 1.192093e-06; 893/1000
Check failed for (fp32): x = 5.617168; diff = 5.960464e-07; 894/1000
Check failed for (fp32): x = 5.623451; diff = 5.364418e-07; 895/1000
Check failed for (fp32): x = 5.629735; diff = 5.662441e-07; 896/1000
Check failed for (fp32): x = 5.636017; diff = 5.066395e-07; 897/1000
Check failed for (fp32): x = 5.642301; diff = 1.043081e-06; 898/1000
Check failed for (fp32): x = 5.648584; diff = 4.768372e-07; 899/1000
Check failed for (fp32): x = 5.654867; diff = 5.364418e-07; 900/1000
Check failed for (fp32): x = 5.66115; diff = 4.470348e-07; 901/1000
Check failed for (fp32): x = 5.667433; diff = 5.662441e-07; 902/1000
Check failed for (fp32): x = 5.673717; diff = 1.102686e-06; 903/1000
Check failed for (fp32): x = 5.679999; diff = 1.013279e-06; 904/1000
Check failed for (fp32): x = 5.686283; diff = 5.51343e-07; 905/1000
Check failed for (fp32): x = 5.692566; diff = 4.917383e-07; 906/1000
Check failed for (fp32): x = 5.698849; diff = 4.61936e-07; 907/1000
Check failed for (fp32): x = 5.705132; diff = 9.536743e-07; 908/1000
Check failed for (fp32): x = 5.711415; diff = 9.834766e-07; 909/1000
Check failed for (fp32): x = 5.717699; diff = 7.450581e-08; 910/1000
Check failed for (fp32): x = 5.723982; diff = 5.960464e-08; 911/1000
Check failed for (fp32): x = 5.730265; diff = 4.768372e-07; 912/1000
Check failed for (fp32): x = 5.736548; diff = 9.611249e-07; 913/1000
Check failed for (fp32): x = 5.742831; diff = 1.002103e-06; 914/1000
Check failed for (fp32): x = 5.749115; diff = 5.960464e-08; 915/1000
Check failed for (fp32): x = 5.755398; diff = 6.239861e-08; 916/1000
Check failed for (fp32): x = 5.761681; diff = 4.074536e-07; 917/1000
Check failed for (fp32): x = 5.767964; diff = 8.847564e-07; 918/1000
Check failed for (fp32): x = 5.774248; diff = 4.842877e-07; 919/1000
Check failed for (fp32): x = 5.780531; diff = 7.450581e-08; 920/1000
Check failed for (fp32): x = 5.793097; diff = 5.140901e-07; 922/1000
Check failed for (fp32): x = 5.79938; diff = 4.991889e-07; 923/1000
Check failed for (fp32): x = 5.805664; diff = 4.172325e-07; 924/1000
Check failed for (fp32): x = 5.824513; diff = 5.066395e-07; 927/1000
Check failed for (fp32): x = 5.830796; diff = 4.61936e-07; 928/1000
Check failed for (fp32): x = 5.83708; diff = 4.470348e-07; 929/1000
Check failed for (fp32): x = 5.843362; diff = 5.960464e-07; 930/1000
Check failed for (fp32): x = 5.855929; diff = 4.768372e-07; 932/1000
Check failed for (fp32): x = 5.862212; diff = 1.072884e-06; 933/1000
Check failed for (fp32): x = 5.868495; diff = 4.172325e-07; 934/1000
Check failed for (fp32): x = 5.874778; diff = 5.662441e-07; 935/1000
Check failed for (fp32): x = 5.881062; diff = 8.940697e-08; 936/1000
Check failed for (fp32): x = 5.887345; diff = 6.258488e-07; 937/1000
Check failed for (fp32): x = 5.893628; diff = 1.072884e-06; 938/1000
Check failed for (fp32): x = 5.899911; diff = 5.662441e-07; 939/1000
Check failed for (fp32): x = 5.906194; diff = 5.662441e-07; 940/1000
Check failed for (fp32): x = 5.918761; diff = 6.556511e-07; 942/1000
Check failed for (fp32): x = 5.925044; diff = 1.311302e-06; 943/1000
Check failed for (fp32): x = 5.931327; diff = 5.960464e-07; 944/1000
Check failed for (fp32): x = 5.93761; diff = 5.364418e-07; 945/1000
Check failed for (fp32): x = 5.943893; diff = 5.960464e-08; 946/1000
Check failed for (fp32): x = 5.950177; diff = 6.556511e-07; 947/1000
Check failed for (fp32): x = 5.95646; diff = 1.490116e-06; 948/1000
Check failed for (fp32): x = 5.962743; diff = 1.490116e-06; 949/1000
Check failed for (fp32): x = 5.969026; diff = 7.748604e-07; 950/1000
Check failed for (fp32): x = 5.975309; diff = 5.960464e-08; 951/1000
Check failed for (fp32): x = 5.981593; diff = 7.748604e-07; 952/1000
Check failed for (fp32): x = 5.987876; diff = 1.549721e-06; 953/1000
Check failed for (fp32): x = 5.994159; diff = 1.66893e-06; 954/1000
Check failed for (fp32): x = 6.000442; diff = 9.536743e-07; 955/1000
Check failed for (fp32): x = 6.006725; diff = 1.192093e-07; 956/1000
Check failed for (fp32): x = 6.013009; diff = 8.940697e-07; 957/1000
Check failed for (fp32): x = 6.019292; diff = 1.788139e-06; 958/1000
Check failed for (fp32): x = 6.025575; diff = 1.788139e-06; 959/1000
Check failed for (fp32): x = 6.031858; diff = 1.072884e-06; 960/1000
Check failed for (fp32): x = 6.038141; diff = 1.192093e-07; 961/1000
Check failed for (fp32): x = 6.044425; diff = 9.536743e-07; 962/1000
Check failed for (fp32): x = 6.050708; diff = 2.384186e-06; 963/1000
Check failed for (fp32): x = 6.056991; diff = 2.503395e-06; 964/1000
Check failed for (fp32): x = 6.063274; diff = 1.311302e-06; 965/1000
Check failed for (fp32): x = 6.07584; diff = 1.549721e-06; 967/1000
Check failed for (fp32): x = 6.082123; diff = 1.430511e-06; 968/1000
Check failed for (fp32): x = 6.088407; diff = 3.099442e-06; 969/1000
Check failed for (fp32): x = 6.09469; diff = 1.192093e-07; 970/1000
Check failed for (fp32): x = 6.107256; diff = 2.026558e-06; 972/1000
Check failed for (fp32): x = 6.113539; diff = 1.788139e-06; 973/1000
Check failed for (fp32): x = 6.119823; diff = 4.172325e-06; 974/1000
Check failed for (fp32): x = 6.126106; diff = 2.384186e-06; 975/1000
Check failed for (fp32): x = 6.132389; diff = 2.384186e-07; 976/1000
Check failed for (fp32): x = 6.138672; diff = 2.622604e-06; 977/1000
Check failed for (fp32): x = 6.144955; diff = 2.861023e-06; 978/1000
Check failed for (fp32): x = 6.151238; diff = 6.437302e-06; 979/1000
Check failed for (fp32): x = 6.157522; diff = 3.33786e-06; 980/1000
Check failed for (fp32): x = 6.163805; diff = 2.384186e-07; 981/1000
Check failed for (fp32): x = 6.170088; diff = 4.053116e-06; 982/1000
Check failed for (fp32): x = 6.176371; diff = 4.529953e-06; 983/1000
Check failed for (fp32): x = 6.182655; diff = 5.483627e-06; 984/1000
Check failed for (fp32): x = 6.188938; diff = 6.437302e-06; 985/1000
Check failed for (fp32): x = 6.195221; diff = 2.384186e-07; 986/1000
Check failed for (fp32): x = 6.201504; diff = 8.34465e-06; 987/1000
Check failed for (fp32): x = 6.207787; diff = 9.536743e-06; 988/1000
Check failed for (fp32): x = 6.214071; diff = 1.144409e-05; 989/1000
Check failed for (fp32): x = 6.220354; diff = 1.28746e-05; 990/1000
Check failed for (fp32): x = 6.226637; diff = 4.768372e-07; 991/1000
Check failed for (fp32): x = 6.239203; diff = 2.765656e-05; 993/1000
Check failed for (fp32): x = 6.245486; diff = 7.43866e-05; 994/1000
Check failed for (fp32): x = 6.25177; diff = 5.340576e-05; 995/1000
Check failed for (fp32): x = 6.258053; diff = 9.536743e-07; 996/1000
Check failed for (fp32): x = 6.270619; diff = 0.0006713867; 998/1000
Check failed for (fp32): x = 6.276902; diff = 0.002681732; 999/1000
Check failed for (fp32): x = 6.283185; diff = 1.905813e+07; 1000/1000
Epsilon (fp32): 5.96046e-08
Failed: 1676; OK: 325
